ID,Sales_agent,Product_name,Company_name,Deal_stage,Engage_date,Close_date,Close_value,sector,Year_established,Revenue,Employees,Office,Product_series,Sales_price,manager,Regional_office
5FFY13G5,Cecily Lampkin,MG Special,Scottech,Lost,2017-01-30,2017-05-19,0.0,marketing,2012-01-01,45.39,100.0,United States,MG,55.0,Dustin Brinkmann,Central
2FTB6A7I,James Ascencio,GTX Plus Pro,Kan-code,Won,2017-01-30,2017-05-16,5390.0,software,1982-01-01,11698.03,34288.0,United States,GTX,5482.0,Summer Sewald,West
7V9A9TXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Won,2017-01-30,2017-06-06,1190.0,software,1998-01-01,2714.9,2641.0,United States,GTX,1096.0,Melvin Marxen,Central
HWDRCUYU,Moses Frase,GTX Plus Pro,Betatech,Won,2017-01-30,2017-05-14,5755.0,medical,1986-01-01,647.18,1185.0,Kenya,GTX,5482.0,Dustin Brinkmann,Central
7A4AC5BC,Versie Hillebrand,MG Advanced,Ron-tech,Won,2017-01-30,2017-06-04,3642.0,medical,1992-01-01,3922.42,6837.0,United States,MG,3393.0,Dustin Brinkmann,Central
3B6HWK65,Vicki Laflamme,MG Special,Blackzim,Lost,2017-01-30,2017-05-07,0.0,retail,2009-01-01,497.11,1588.0,United States,MG,55.0,Celia Rouche,West
A3BK99P6,Cassey Cress,MG Advanced,Kan-code,Won,2017-01-31,2017-03-17,2923.0,software,1982-01-01,11698.03,34288.0,United States,MG,3393.0,Rocco Neubert,East
XYLNH45V,Daniell Hammack,GTX Plus Basic,Zathunicon,Engaging,2017-01-31,,,retail,2010-01-01,71.12,144.0,United States,GTX,1096.0,Rocco Neubert,East
4DW2FDX4,Versie Hillebrand,MG Special,dambase,Won,2017-01-31,2017-05-20,54.0,marketing,1995-01-01,2173.98,2928.0,United States,MG,55.0,Dustin Brinkmann,Central
A66X4Q2J,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-31,2017-05-01,54.0,marketing,1985-01-01,375.43,1190.0,United States,MG,55.0,Dustin Brinkmann,Central
IT9YW5RP,Wilburn Farren,GTX Basic,Initech,Won,2017-01-31,2017-05-26,592.0,telecommunications,1994-01-01,6395.05,20275.0,United States,GTX,550.0,Cara Losch,East
7IZ2GMYK,Darcel Schlecht,GTX Basic,Toughzap,Won,2017-02-01,2017-05-16,640.0,retail,1995-01-01,332.43,799.0,United States,GTX,550.0,Melvin Marxen,Central
L8D22SSW,Darcel Schlecht,MG Advanced,Betatech,Won,2017-02-01,2017-06-17,3822.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,3393.0,Melvin Marxen,Central
ZDDZ64A2,Gladys Colclough,MG Advanced,Dontechi,Lost,2017-02-01,2017-06-17,0.0,software,1982-01-01,4618.0,10083.0,United States,MG,3393.0,Melvin Marxen,Central
RDJFZGM9,Kami Bicknell,MG Special,Blackzim,Lost,2017-02-01,2017-06-13,0.0,retail,2009-01-01,497.11,1588.0,United States,MG,55.0,Summer Sewald,West
4563ENEB,Lajuana Vencill,GTX Basic,Gogozoom,Won,2017-02-01,2017-05-02,574.0,telecommunications,2007-01-01,86.68,187.0,United States,GTX,550.0,Dustin Brinkmann,Central
4WP0VJAS,Lajuana Vencill,MG Advanced,Codehow,Won,2017-02-01,2017-06-18,2525.0,software,1998-01-01,2714.9,2641.0,United States,MG,3393.0,Dustin Brinkmann,Central
60UOBOEM,Rosalina Dieter,GTK 500,Groovestreet,Won,2017-02-01,2017-06-07,30288.0,retail,2003-01-01,223.8,299.0,United States,GTK,26768.0,Celia Rouche,West
AJZB6F22,Vicki Laflamme,GTX Plus Pro,Goodsilron,Lost,2017-02-01,2017-05-18,0.0,marketing,2000-01-01,2952.73,5107.0,United States,GTX,5482.0,Celia Rouche,West
W4K39GNG,Zane Levy,GTX Basic,Scotfind,Lost,2017-02-01,2017-03-29,0.0,software,1996-01-01,6354.87,16780.0,United States,GTX,550.0,Summer Sewald,West
IXOHJYRM,Elease Gluck,GTK 500,Cheers,Lost,2017-02-02,2017-05-09,0.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTK,26768.0,Celia Rouche,West
RMNHSNW9,Elease Gluck,MG Special,Kan-code,Lost,2017-02-02,2017-05-01,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,55.0,Celia Rouche,West
QPFNQYMV,Gladys Colclough,MG Advanced,Inity,Won,2017-02-02,2017-05-14,3581.0,marketing,1986-01-01,2403.58,8801.0,United States,MG,3393.0,Melvin Marxen,Central
D77SFTS4,Jonathan Berthelot,GTX Plus Basic,Warephase,Lost,2017-02-02,2017-03-12,0.0,services,1997-01-01,2041.73,5276.0,United States,GTX,1096.0,Melvin Marxen,Central
031BBF1I,Versie Hillebrand,MG Special,Finhigh,Won,2017-02-02,2017-03-30,54.0,finance,2006-01-01,1102.43,1759.0,United States,MG,55.0,Dustin Brinkmann,Central
H2MC2E7K,Vicki Laflamme,GTX Plus Basic,Condax,Engaging,2017-02-02,,,medical,2017-01-01,4.54,9.0,United States,GTX,1096.0,Celia Rouche,West
O11S2R63,Boris Faz,GTX Plus Basic,Konex,Won,2017-02-03,2017-06-03,1121.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,1096.0,Rocco Neubert,East
G13DD850,Cassey Cress,GTX Basic,Silis,Won,2017-02-03,2017-06-04,477.0,medical,1994-01-01,2818.38,6290.0,United States,GTX,550.0,Rocco Neubert,East
WZU2OHYU,Corliss Cosme,GTX Basic,Condax,Won,2017-02-03,2017-05-05,515.0,medical,2017-01-01,4.54,9.0,United States,GTX,550.0,Cara Losch,East
HVODWXRO,Daniell Hammack,MG Special,Ganjaflex,Lost,2017-02-03,2017-05-01,0.0,retail,1995-01-01,5158.71,17479.0,Japan,MG,55.0,Rocco Neubert,East
N3JIVUNY,Donn Cantrell,MG Advanced,Umbrella Corporation,Lost,2017-02-03,2017-05-11,0.0,finance,1998-01-01,2022.14,5113.0,United States,MG,3393.0,Rocco Neubert,East
RGCH6CUF,Hayden Neloms,GTX Plus Basic,Goodsilron,Won,2017-02-03,2017-06-20,975.0,marketing,2000-01-01,2952.73,5107.0,United States,GTX,1096.0,Celia Rouche,West
JX7WZ9UP,Hayden Neloms,MG Advanced,Sunnamplex,Won,2017-02-03,2017-05-01,3376.0,marketing,2008-01-01,894.37,1593.0,Poland,MG,3393.0,Celia Rouche,West
FDCEBWRI,James Ascencio,GTX Basic,Fasehatice,Won,2017-02-03,2017-03-12,458.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,550.0,Summer Sewald,West
ZL6TJDPG,Jonathan Berthelot,GTX Basic,Globex Corporation,Lost,2017-02-03,2017-05-16,0.0,technolgy,2000-01-01,1223.72,2497.0,Norway,GTX,550.0,Melvin Marxen,Central
DWBSHB8M,Kami Bicknell,GTX Basic,Golddex,Lost,2017-02-03,2017-05-23,0.0,finance,2008-01-01,52.5,165.0,United States,GTX,550.0,Summer Sewald,West
0AJ6LTZ0,Kami Bicknell,GTX Basic,Golddex,Won,2017-02-03,2017-03-14,622.0,finance,2008-01-01,52.5,165.0,United States,GTX,550.0,Summer Sewald,West
SVMB8M7E,Kami Bicknell,GTX Basic,Lexiqvolax,Won,2017-02-03,2017-06-09,441.0,medical,2004-01-01,1618.89,3889.0,United States,GTX,550.0,Summer Sewald,West
4Q4NBPD6,Marty Freudenburg,GTX Basic,Ron-tech,Won,2017-02-03,2017-05-21,538.0,medical,1992-01-01,3922.42,6837.0,United States,GTX,550.0,Melvin Marxen,Central
K8VSDOP8,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-02-03,2017-03-29,4667.0,marketing,2000-01-01,2952.73,5107.0,United States,GTX,5482.0,Summer Sewald,West
YNP9PI1X,Niesha Huffines,GTX Plus Basic,Codehow,Won,2017-02-03,2017-06-15,1018.0,software,1998-01-01,2714.9,2641.0,United States,GTX,1096.0,Melvin Marxen,Central
RTKUPEX7,Zane Levy,GTX Plus Basic,J-Texon,Lost,2017-02-03,2017-06-10,0.0,retail,1989-01-01,1388.67,3583.0,United States,GTX,1096.0,Summer Sewald,West
QQDO45YR,Cecily Lampkin,MG Advanced,Warephase,Won,2017-02-04,2017-05-09,3470.0,services,1997-01-01,2041.73,5276.0,United States,MG,3393.0,Dustin Brinkmann,Central
USVLKDF4,Corliss Cosme,GTX Basic,Dontechi,Engaging,2017-02-04,,,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Cara Losch,East
HT25XIAV,Daniell Hammack,GTX Plus Basic,Silis,Lost,2017-02-04,2017-05-18,0.0,medical,1994-01-01,2818.38,6290.0,United States,GTX,1096.0,Rocco Neubert,East
88KUDE6J,Donn Cantrell,GTX Plus Pro,Acme Corporation,Won,2017-02-04,2017-05-30,5366.0,technolgy,1996-01-01,1100.04,2822.0,United States,GTX,5482.0,Rocco Neubert,East
AOOD3MWW,Gladys Colclough,GTX Plus Basic,Rundofase,Lost,2017-02-04,2017-05-26,0.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,1096.0,Melvin Marxen,Central
JCPQZ2SN,Hayden Neloms,GTX Plus Basic,Cheers,Engaging,2017-02-04,,,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,1096.0,Celia Rouche,West
RZ2PUH86,Kary Hendrixson,GTX Basic,Groovestreet,Won,2017-02-04,2017-05-17,582.0,retail,2003-01-01,223.8,299.0,United States,GTX,550.0,Summer Sewald,West
GLVSDQQT,Kary Hendrixson,GTX Basic,Sunnamplex,Won,2017-02-04,2017-05-02,583.0,marketing,2008-01-01,894.37,1593.0,Poland,GTX,550.0,Summer Sewald,West
107BPCAS,Niesha Huffines,GTX Basic,dambase,Lost,2017-02-04,2017-05-16,0.0,marketing,1995-01-01,2173.98,2928.0,United States,GTX,550.0,Melvin Marxen,Central
OCLEO3CD,Vicki Laflamme,GTX Plus Pro,Fasehatice,Won,2017-02-04,2017-05-19,6079.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,5482.0,Celia Rouche,West
FTVCNH87,Zane Levy,GTX Plus Basic,Fasehatice,Lost,2017-02-04,2017-05-07,0.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Summer Sewald,West
GQCRMEIL,Zane Levy,GTX Plus Basic,Konex,Won,2017-02-04,2017-06-02,1068.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,1096.0,Summer Sewald,West
UK2JIE61,Anna Snelling,MG Special,Cancity,Won,2017-02-05,2017-05-04,55.0,retail,2001-01-01,718.62,2448.0,United States,MG,55.0,Dustin Brinkmann,Central
YM8DBAFV,Cassey Cress,GTX Basic,Sumace,Engaging,2017-02-05,,,retail,2000-01-01,167.89,493.0,Romania,GTX,550.0,Rocco Neubert,East
AEDL7EC6,Cassey Cress,MG Advanced,Yearin,Lost,2017-02-05,2017-05-02,0.0,retail,2005-01-01,2261.05,3851.0,United States,MG,3393.0,Rocco Neubert,East
OV5X3O5I,Cassey Cress,GTX Basic,Betasoloin,Won,2017-02-05,2017-03-27,493.0,medical,1999-01-01,251.41,495.0,United States,GTX,550.0,Rocco Neubert,East
MMWX1A4H,Darcel Schlecht,GTX Plus Basic,Ron-tech,Lost,2017-02-05,2017-06-20,0.0,medical,1992-01-01,3922.42,6837.0,United States,GTX,1096.0,Melvin Marxen,Central
RP7KA6HS,Elease Gluck,MG Special,Mathtouch,Engaging,2017-02-05,,,marketing,1984-01-01,3027.46,9516.0,Jordan,MG,55.0,Celia Rouche,West
97KFQSX1,Elease Gluck,MG Advanced,Scotfind,Won,2017-02-05,2017-05-09,3351.0,software,1996-01-01,6354.87,16780.0,United States,MG,3393.0,Celia Rouche,West
08APB75Q,Lajuana Vencill,GTX Basic,Isdom,Won,2017-02-05,2017-05-13,501.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,550.0,Dustin Brinkmann,Central
6RL97BR9,Moses Frase,MG Special,Inity,Lost,2017-02-05,2017-05-08,0.0,marketing,1986-01-01,2403.58,8801.0,United States,MG,55.0,Dustin Brinkmann,Central
TPVFA5B8,Reed Clapper,GTX Basic,Mathtouch,Won,2017-02-05,2017-05-07,532.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,550.0,Rocco Neubert,East
FHLOUD3V,Vicki Laflamme,MG Special,Sonron,Lost,2017-02-05,2017-05-24,0.0,telecommunications,1999-01-01,1699.85,5108.0,United States,MG,55.0,Celia Rouche,West
4E01ALB0,Vicki Laflamme,MG Advanced,Green-Plus,Won,2017-02-05,2017-05-04,3103.0,services,2003-01-01,692.19,1922.0,United States,MG,3393.0,Celia Rouche,West
K4HVGBVH,Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,2017-02-06,2017-05-22,5505.0,retail,1990-01-01,2520.83,3502.0,United States,GTX,5482.0,Cara Losch,East
6VIK2VX8,Hayden Neloms,MG Special,Isdom,Engaging,2017-02-06,,,medical,2002-01-01,3178.24,4540.0,United States,MG,55.0,Celia Rouche,West
XDLQ71X4,Kami Bicknell,GTX Plus Basic,Y-corporation,Lost,2017-02-06,2017-05-22,0.0,employment,1983-01-01,2871.35,9561.0,United States,GTX,1096.0,Summer Sewald,West
L33YUX9V,Moses Frase,GTX Plus Basic,Rangreen,Won,2017-02-06,2017-05-15,1068.0,technolgy,1987-01-01,2938.67,8775.0,Panama,GTX,1096.0,Dustin Brinkmann,Central
QT7LRWTN,Vicki Laflamme,MG Advanced,Cheers,Won,2017-02-06,2017-05-04,3357.0,entertainment,1993-01-01,4269.9,6472.0,United States,MG,3393.0,Celia Rouche,West
Q1JKHY7H,Violet Mclelland,MG Special,Mathtouch,Lost,2017-02-06,2017-05-06,0.0,marketing,1984-01-01,3027.46,9516.0,Jordan,MG,55.0,Cara Losch,East
BY0O646G,Zane Levy,GTX Basic,Sonron,Lost,2017-02-06,2017-05-27,0.0,telecommunications,1999-01-01,1699.85,5108.0,United States,GTX,550.0,Summer Sewald,West
5831YZMT,Zane Levy,GTX Basic,Finjob,Won,2017-02-06,2017-06-23,532.0,employment,1988-01-01,2059.9,3644.0,United States,GTX,550.0,Summer Sewald,West
AZUBCO7L,Daniell Hammack,MG Advanced,Condax,Lost,2017-02-07,2017-05-06,0.0,medical,2017-01-01,4.54,9.0,United States,MG,3393.0,Rocco Neubert,East
FOWAY95L,Darcel Schlecht,GTX Plus Pro,Funholding,Won,2017-02-07,2017-05-05,5786.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,5482.0,Melvin Marxen,Central
KGZL60NI,Hayden Neloms,GTX Plus Basic,Sonron,Lost,2017-02-07,2017-05-11,0.0,telecommunications,1999-01-01,1699.85,5108.0,United States,GTX,1096.0,Celia Rouche,West
SRZMNS79,Jonathan Berthelot,GTX Plus Basic,Streethex,Won,2017-02-07,2017-05-19,1131.0,retail,1988-01-01,1376.8,1165.0,Belgium,GTX,1096.0,Melvin Marxen,Central
S6645YWA,Kami Bicknell,GTX Basic,Y-corporation,Engaging,2017-02-07,,,employment,1983-01-01,2871.35,9561.0,United States,GTX,550.0,Summer Sewald,West
0XMB83YO,Kami Bicknell,GTX Plus Pro,Scotfind,Won,2017-02-07,2017-05-15,5401.0,software,1996-01-01,6354.87,16780.0,United States,GTX,5482.0,Summer Sewald,West
4TEO0LE1,Marty Freudenburg,GTX Plus Basic,Konmatfix,Won,2017-02-07,2017-03-28,1062.0,marketing,1985-01-01,375.43,1190.0,United States,GTX,1096.0,Melvin Marxen,Central
5P82H5AA,Reed Clapper,MG Advanced,Zotware,Won,2017-02-07,2017-03-23,3695.0,software,1979-01-01,4478.47,13809.0,United States,MG,3393.0,Rocco Neubert,East
BN8UTT8O,Rosie Papadopoulos,MG Special,Condax,Lost,2017-02-07,2017-06-04,0.0,medical,2017-01-01,4.54,9.0,United States,MG,55.0,Cara Losch,East
V751HK8R,Versie Hillebrand,MG Special,Finhigh,Won,2017-02-07,2017-06-03,60.0,finance,2006-01-01,1102.43,1759.0,United States,MG,55.0,Dustin Brinkmann,Central
QWL218JV,Vicki Laflamme,MG Advanced,Singletechno,Won,2017-02-07,2017-06-13,2919.0,retail,1996-01-01,2214.94,5374.0,United States,MG,3393.0,Celia Rouche,West
AF8NG5JC,Cassey Cress,MG Special,Betatech,Engaging,2017-02-08,,,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Rocco Neubert,East
12M4HB7G,Cassey Cress,GTX Basic,Plussunin,Won,2017-02-08,2017-05-01,623.0,retail,2003-01-01,1419.98,4018.0,United States,GTX,550.0,Rocco Neubert,East
1XVTUE5J,Corliss Cosme,MG Special,Umbrella Corporation,Lost,2017-02-08,2017-03-31,0.0,finance,1998-01-01,2022.14,5113.0,United States,MG,55.0,Cara Losch,East
3VKO28KR,Darcel Schlecht,MG Advanced,Scottech,Lost,2017-02-08,2017-05-04,0.0,marketing,2012-01-01,45.39,100.0,United States,MG,3393.0,Melvin Marxen,Central
9A9E1KPG,Elease Gluck,GTX Basic,Genco Pura Olive Oil Company,Engaging,2017-02-08,,,retail,2007-01-01,894.33,1635.0,Italy,GTX,550.0,Celia Rouche,West
5IES0B4B,James Ascencio,MG Special,Scotfind,Won,2017-02-08,2017-05-04,49.0,software,1996-01-01,6354.87,16780.0,United States,MG,55.0,Summer Sewald,West
HUFYU0AT,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-02-08,2017-05-24,0.0,finance,1987-01-01,1698.2,3798.0,United States,GTX,550.0,Melvin Marxen,Central
GMI6XZ4O,Jonathan Berthelot,GTX Basic,Codehow,Won,2017-02-08,2017-05-04,612.0,software,1998-01-01,2714.9,2641.0,United States,GTX,550.0,Melvin Marxen,Central
YOQCQ4UO,Kami Bicknell,GTX Basic,Hottechi,Won,2017-02-08,2017-03-18,534.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Summer Sewald,West
KOZTDBJ5,Kami Bicknell,GTX Plus Basic,Condax,Won,2017-02-08,2017-06-07,1103.0,medical,2017-01-01,4.54,9.0,United States,GTX,1096.0,Summer Sewald,West
8NMPO9K3,Lajuana Vencill,GTX Basic,Conecom,Won,2017-02-08,2017-05-10,582.0,technolgy,2005-01-01,1520.66,1806.0,United States,GTX,550.0,Dustin Brinkmann,Central
PU7GV4MK,Marty Freudenburg,MG Advanced,Condax,Lost,2017-02-08,2017-05-13,0.0,medical,2017-01-01,4.54,9.0,United States,MG,3393.0,Melvin Marxen,Central
RCQDGE4W,Marty Freudenburg,GTX Plus Pro,Cancity,Won,2017-02-08,2017-05-04,6292.0,retail,2001-01-01,718.62,2448.0,United States,GTX,5482.0,Melvin Marxen,Central
ZT832XIR,Niesha Huffines,MG Special,Funholding,Lost,2017-02-08,2017-06-25,0.0,finance,1991-01-01,2819.5,7227.0,United States,MG,55.0,Melvin Marxen,Central
I995O4XJ,Rosalina Dieter,MG Special,Groovestreet,Won,2017-02-08,2017-05-24,63.0,retail,2003-01-01,223.8,299.0,United States,MG,55.0,Celia Rouche,West
EOXZGSX9,Versie Hillebrand,MG Advanced,Globex Corporation,Won,2017-02-08,2017-05-13,3522.0,technolgy,2000-01-01,1223.72,2497.0,Norway,MG,3393.0,Dustin Brinkmann,Central
PW5OGY78,Vicki Laflamme,MG Special,Konex,Lost,2017-02-08,2017-05-29,0.0,technolgy,1980-01-01,7708.38,13756.0,United States,MG,55.0,Celia Rouche,West
NJCSG7MX,Vicki Laflamme,GTX Basic,Plexzap,Won,2017-02-08,2017-05-04,532.0,retail,2001-01-01,2437.85,4874.0,United States,GTX,550.0,Celia Rouche,West
ZYRF768H,Violet Mclelland,MG Special,Iselectrics,Lost,2017-02-08,2017-05-04,0.0,technolgy,2011-01-01,527.11,1428.0,United States,MG,55.0,Cara Losch,East
5Q8BQ64R,Wilburn Farren,MG Advanced,Kinnamplus,Won,2017-02-08,2017-05-22,3645.0,retail,2004-01-01,702.72,1831.0,United States,MG,3393.0,Cara Losch,East
L47EPGVT,Anna Snelling,GTX Plus Pro,Gogozoom,Won,2017-02-09,2017-03-01,4760.0,telecommunications,2007-01-01,86.68,187.0,United States,GTX,5482.0,Dustin Brinkmann,Central
9GENDMWA,Corliss Cosme,GTX Basic,Betasoloin,Won,2017-02-09,2017-05-25,603.0,medical,1999-01-01,251.41,495.0,United States,GTX,550.0,Cara Losch,East
DHACLHPS,Daniell Hammack,GTX Basic,Bioplex,Lost,2017-02-09,2017-05-22,0.0,medical,1991-01-01,326.82,1016.0,United States,GTX,550.0,Rocco Neubert,East
GKLE0CDI,Daniell Hammack,MG Advanced,Yearin,Won,2017-02-09,2017-03-02,3249.0,retail,2005-01-01,2261.05,3851.0,United States,MG,3393.0,Rocco Neubert,East
XT9YNOV2,Donn Cantrell,GTX Plus Pro,Acme Corporation,Won,2017-02-09,2017-06-11,5724.0,technolgy,1996-01-01,1100.04,2822.0,United States,GTX,5482.0,Rocco Neubert,East
TMZQX7F8,Hayden Neloms,GTX Plus Basic,Groovestreet,Lost,2017-02-09,2017-05-02,0.0,retail,2003-01-01,223.8,299.0,United States,GTX,1096.0,Celia Rouche,West
5JHSTFEZ,Hayden Neloms,GTX Plus Basic,Plexzap,Lost,2017-02-09,2017-05-11,0.0,retail,2001-01-01,2437.85,4874.0,United States,GTX,1096.0,Celia Rouche,West
BAOSO1I2,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-02-09,2017-05-02,516.0,telecommunications,1995-01-01,1825.82,5595.0,United States,GTX,550.0,Summer Sewald,West
IZDF2RTL,Marty Freudenburg,GTX Plus Basic,Rangreen,Won,2017-02-09,2017-05-27,1050.0,technolgy,1987-01-01,2938.67,8775.0,Panama,GTX,1096.0,Melvin Marxen,Central
F61DLVRS,Maureen Marcano,GTX Plus Pro,Plexzap,Won,2017-02-09,2017-05-23,4519.0,retail,2001-01-01,2437.85,4874.0,United States,GTX,5482.0,Summer Sewald,West
80F0J70G,Niesha Huffines,GTX Basic,Funholding,Lost,2017-02-09,2017-05-25,0.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,550.0,Melvin Marxen,Central
S9W53L4L,Niesha Huffines,GTX Basic,Dontechi,Won,2017-02-09,2017-06-05,672.0,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Melvin Marxen,Central
12OQKSVK,Reed Clapper,GTX Plus Basic,Mathtouch,Won,2017-02-09,2017-03-20,896.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,1096.0,Rocco Neubert,East
VC94R5H8,Vicki Laflamme,GTX Basic,Konex,Won,2017-02-09,2017-03-23,587.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,550.0,Celia Rouche,West
XTKIX6I4,Vicki Laflamme,MG Advanced,Sonron,Won,2017-02-09,2017-06-13,3426.0,telecommunications,1999-01-01,1699.85,5108.0,United States,MG,3393.0,Celia Rouche,West
5P3NH791,Boris Faz,MG Advanced,Golddex,Engaging,2017-02-10,,,finance,2008-01-01,52.5,165.0,United States,MG,3393.0,Rocco Neubert,East
HM334UL2,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,2017-02-10,2017-03-30,1126.0,technolgy,1987-01-01,2938.67,8775.0,Panama,GTX,1096.0,Melvin Marxen,Central
DR2QE1RW,Elease Gluck,MG Special,Sunnamplex,Lost,2017-02-10,2017-05-30,0.0,marketing,2008-01-01,894.37,1593.0,Poland,MG,55.0,Celia Rouche,West
FD8YL177,Elease Gluck,MG Special,Rantouch,Won,2017-02-10,2017-05-09,51.0,telecommunications,1994-01-01,1188.42,3015.0,United States,MG,55.0,Celia Rouche,West
X3ZSQCH8,Kami Bicknell,GTX Basic,Scotfind,Engaging,2017-02-10,,,software,1996-01-01,6354.87,16780.0,United States,GTX,550.0,Summer Sewald,West
UU21EYFN,Kami Bicknell,GTX Basic,Sonron,Won,2017-02-10,2017-03-06,563.0,telecommunications,1999-01-01,1699.85,5108.0,United States,GTX,550.0,Summer Sewald,West
OBDRD0AD,Lajuana Vencill,GTX Basic,Isdom,Lost,2017-02-10,2017-05-26,0.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,550.0,Dustin Brinkmann,Central
NSGEM06J,Reed Clapper,GTX Basic,Opentech,Lost,2017-02-10,2017-05-14,0.0,finance,1994-01-01,355.23,853.0,United States,GTX,550.0,Rocco Neubert,East
QSQ42Q6M,Reed Clapper,MG Advanced,Kan-code,Won,2017-02-10,2017-06-15,2928.0,software,1982-01-01,11698.03,34288.0,United States,MG,3393.0,Rocco Neubert,East
PCBA3KAV,Reed Clapper,MG Advanced,Zathunicon,Won,2017-02-10,2017-06-05,3618.0,retail,2010-01-01,71.12,144.0,United States,MG,3393.0,Rocco Neubert,East
ZBBMGEV4,Darcel Schlecht,GTX Plus Basic,Inity,Won,2017-02-11,2017-05-16,1189.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,1096.0,Melvin Marxen,Central
TYSORYA9,Donn Cantrell,GTX Basic,Donquadtech,Lost,2017-02-11,2017-05-07,0.0,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,550.0,Rocco Neubert,East
ULVXOPG3,Elease Gluck,MG Special,Hatfan,Won,2017-02-11,2017-05-22,60.0,services,1982-01-01,792.46,1299.0,United States,MG,55.0,Celia Rouche,West
G0R305KO,Jonathan Berthelot,GTX Plus Basic,Statholdings,Lost,2017-02-11,2017-05-11,0.0,employment,1997-01-01,291.27,586.0,United States,GTX,1096.0,Melvin Marxen,Central
ZDZGCWX7,Kami Bicknell,GTX Basic,Cheers,Won,2017-02-11,2017-06-22,545.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,550.0,Summer Sewald,West
PQJZ5Z3R,Kami Bicknell,MG Advanced,Labdrill,Won,2017-02-11,2017-05-12,3035.0,medical,1985-01-01,2741.37,9226.0,United States,MG,3393.0,Summer Sewald,West
7KXTF2Q6,Kary Hendrixson,GTX Basic,Konex,Won,2017-02-11,2017-06-23,584.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,550.0,Summer Sewald,West
WZVE1NTM,Markita Hansen,MG Special,Scotfind,Lost,2017-02-11,2017-05-15,0.0,software,1996-01-01,6354.87,16780.0,United States,MG,55.0,Celia Rouche,West
M6UEZLOQ,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-02-11,2017-06-23,1069.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,1096.0,Summer Sewald,West
D6T5MM04,Maureen Marcano,GTX Plus Basic,Xx-holding,Won,2017-02-11,2017-06-22,1035.0,finance,1993-01-01,7537.24,20293.0,United States,GTX,1096.0,Summer Sewald,West
5RNWV17L,Rosalina Dieter,MG Advanced,Golddex,Engaging,2017-02-11,,,finance,2008-01-01,52.5,165.0,United States,MG,3393.0,Celia Rouche,West
9JKVM4BK,Violet Mclelland,GTX Plus Basic,Vehement Capital Partners,Lost,2017-02-11,2017-06-05,0.0,finance,1993-01-01,646.1,883.0,United States,GTX,1096.0,Cara Losch,East
14PBBHSE,Violet Mclelland,MG Special,Zotware,Won,2017-02-11,2017-05-08,49.0,software,1979-01-01,4478.47,13809.0,United States,MG,55.0,Cara Losch,East
P1KS5YFX,Anna Snelling,MG Special,Rundofase,Won,2017-02-12,2017-06-07,59.0,technolgy,1983-01-01,1008.06,1238.0,United States,MG,55.0,Dustin Brinkmann,Central
